track_id,avg_speed,max_speed,direction_change_rate,dwell_time,size_var,anomaly_flag,anomaly_score
57,151.37910111651436,831.5581960958166,0.14889310663264005,0.52,0.1075947928496035,1,0.06937740443837376
130,86.82810714956135,1382.299132565196,0.47567158171474866,7.28,0.26301507005613695,1,0.06979395989323278
68,30.54258931658244,271.386138587763,1.1605346950815008,9.28,0.049403065846947015,1,0.07019989508274588
22,28.687809732203913,301.9779811831016,1.0765132897921668,9.84,0.06308260169797278,1,0.07229366040031981
450,168.7660982858549,2034.5675736508895,0.2983446416265952,2.28,0.18091418376634358,1,0.07366579825013242
488,147.74782572900833,215.54204032633,0.3940478611900441,0.36,0.2053406573778036,1,0.07535913563384988
104,90.1107082818885,1169.8474953384607,0.20845849190692908,6.56,0.21395859990211644,1,0.0761779253069656
414,145.43918607472372,1966.1128831746123,0.41167393141011543,1.16,0.17202128827316304,1,0.07882945340883019
258,39.16332940353083,347.3552146630329,1.258056224058385,6.56,0.11415148045375975,1,0.07960193782026026
439,94.21553343605098,142.4899391068676,0.09536855197222195,0.36,0.08927476623458457,1,0.08308109504826888
12,38.9597569770155,633.7059345498246,0.6000893477854358,6.12,0.09473741410771948,1,0.08321935682490428
153,110.3536163443893,1666.2160802127883,0.3065802035992203,4.76,0.15861816101643036,1,0.08503282081819064
131,10.241761781390073,208.63550186608433,1.0774239639693683,1.48,0.03140465163553332,1,0.08543013302344471
378,37.246319548689776,460.7952965702455,1.1988669815772093,4.2,0.07760803907855875,1,0.08546498711768308
281,117.76613589074395,1575.8307632554759,0.4518748930895318,3.68,0.2592460448141003,1,0.0859446556693732
328,186.13145861544893,1280.1664483774005,0.44210900601142844,1.16,0.13826108823418495,1,0.08659665919468129
432,11.198516275080449,28.57318200353371,0.8037956619602732,0.32,0.020001065125616575,1,0.08823771895564986
477,82.72079593897645,1165.4498862692487,0.24697341590957855,6.0,0.2071523880965867,1,0.08882675460452727
3,33.12444221617849,203.39877369032325,1.3647718288339663,4.48,0.06959849253787458,1,0.08930649443746463
471,44.7804563910602,79.96592990664851,1.3015304748065215,0.36,0.17022893374558204,1,0.09063332243559175
472,90.05112400022412,1453.7606767205882,0.3741175305714251,6.52,0.1657850980459932,1,0.09080734379662514
331,128.0833762665037,308.11474035032523,0.8947303389601468,0.2,0.08338222374463544,1,0.0934679537457418
315,125.0702640924221,1453.005943962066,0.2857849028083015,2.04,0.1944602821492048,1,0.09376768157197085
308,105.30441188882457,1415.5888660418493,0.33213379227470435,4.72,0.2160637294719445,1,0.09437271380878853
185,75.66314490599663,181.2996829869105,0.2164055443099147,0.68,0.03306554854274683,1,0.09525313380573736
142,117.61362850337679,1549.6522800574232,0.34482047429225754,1.68,0.14320852104788104,1,0.09623966779493986
284,118.1268840634133,318.76874300717054,0.29473271693267766,2.76,0.1970872104949077,1,0.09646486335265375
274,102.91864079867251,1118.6873055069123,0.274352319016377,4.8,0.18681942422576658,1,0.09652698784687391
510,40.535868518032565,214.66110329942322,1.3923005588147155,2.08,0.05223211677137142,1,0.09837885356268733
227,91.60782878785292,149.85248964133805,0.16599933599857497,0.12,0.056517515424137084,1,0.09872333095947161
448,86.89714175414089,1277.2931835703391,0.24086051859904023,6.0,0.14810594686036066,1,0.10092058356468686
487,17.370911990185927,40.32664395987155,0.38447043177944445,0.56,0.02702903868473331,1,0.10104093029815503
206,47.02195124677369,78.4404024514696,1.2510385842685146,0.2,0.019905575674033924,1,0.10166820719845981
211,64.2828847526178,211.48525033132887,0.2758605155511483,5.32,0.1630669931029351,1,0.10212911951312337
225,12.803376285310474,25.92665750257886,0.6495335422184909,0.32,0.03539776760707928,1,0.10328854507305207
318,74.78283692584823,291.25520057637294,0.7335001502440291,0.96,0.20161152452477832,1,0.10340378620388363
133,75.35698663200961,1135.1660374919736,0.3074283856878,4.76,0.153365496184701,1,0.10385894894872183
89,132.48423929169846,1217.9985278395663,0.23139906772994218,3.08,0.13158639973543815,1,0.10408424667357907
457,125.87428286318946,1357.784665031965,0.4264914943235889,4.16,0.15032750385243493,1,0.10530487965276858
177,83.78318966422864,863.0711205298032,0.4527048404018888,2.88,0.10356073707831819,1,0.1057140959134088
424,86.50545424902587,1254.8265551492773,0.31723791973426824,5.96,0.16195916189281107,1,0.10599441717464964
397,17.595376012250362,36.614785763741445,1.170385545376722,0.56,0.08395366790770754,1,0.10604517889269838
198,66.726695745437,130.4285535699727,0.5100208398754649,1.12,0.18792029180335812,1,0.10743351164242315
33,95.66512402394375,821.0169618583428,0.3367559737973958,1.12,0.15159550655661425,1,0.10802972561897933
216,57.493458691706905,116.49198992578589,0.3017235944067167,0.92,0.1825667125218994,1,0.1084500517446288
368,62.48139951170297,157.29438987820365,1.3289748684916725,0.28,0.06780482559014574,1,0.10911196580420196
202,78.4185818244278,253.8268592104942,0.4088041506527006,4.4,0.1182423437587726,1,0.10938828565188297
221,80.39222673902879,678.0582973262528,0.3429201705766298,1.24,0.08486240127193079,1,0.11011606786175243
399,24.01147710972524,40.79073781311189,1.1134233740275963,0.2,0.04007551158655206,1,0.1102438813693209
188,30.538548330246464,45.00011234866504,0.5286833663953927,0.44,0.03465580761139834,1,0.11105652004406535
400,68.21507534174148,394.4687160466495,0.2702912881972546,4.88,0.15380939282873554,1,0.11165373232629244
11,17.621771322725923,79.51347573613077,0.7556607764860579,1.24,0.05502320450117294,1,0.11265900078365998
231,77.63873025174694,734.3871739833216,0.29252701998685654,1.56,0.13709390807374608,1,0.1128065634683652
520,62.027109969139374,170.49748069003763,0.23253592912382395,1.16,0.12465349191223321,1,0.11405857070007397
511,42.29618535853578,282.7284312112619,1.0806719511206961,0.56,0.11775414676936755,1,0.11416103528552862
248,71.28879397364618,259.67658479021753,1.0284643746708675,0.64,0.07958702331305163,1,0.11423461366704107
179,73.816405158689,154.5145430215293,0.6439400322533629,2.52,0.11288645692076589,1,0.11462692270254249
1,72.1119584625037,253.4824951161494,0.2893142216195122,1.0,0.1590431434404999,1,0.11464422332178892
152,53.86566117769141,83.2163717642609,1.3154856872295682,0.2,0.08180990994677254,1,0.11521269331389616
223,26.125858843596586,213.76777586764572,0.7855022441291748,1.4,0.05750354826971506,1,0.1159105481374626
53,48.46604565830865,155.48561001176856,0.33020239877522256,1.48,0.1631769388797815,1,0.11710549416315541
220,60.30720823239224,390.1671858210525,0.4617888521875953,3.16,0.12789660164117664,1,0.11774116089015008
535,46.744020185017376,81.74810134872124,0.19714088620427733,0.16,0.08568426743294513,1,0.11778048717433953
226,36.84102305836164,82.01219121602023,0.2876203101745777,0.8,0.07424807120914896,1,0.11857504970949767
314,59.05587054331558,89.82102001943859,1.1172268606201023,0.36,0.10860505392096512,1,0.11930502570620682
76,34.91185811115153,147.91227019238647,0.9268655189436075,1.44,0.0502206606410849,1,0.12095167707835958
411,44.314366206940534,96.6549589498445,0.4856838732588567,0.84,0.13866059519055343,1,0.12193566013061191
297,35.03846169472442,148.9749336392505,0.8636064189791094,0.68,0.05940502099915972,1,0.12231217558944157
282,59.64429232959839,64.76481047785958,0.9018301871911028,0.12,0.07094773735762831,1,0.1225685632236323
524,74.53494509188623,156.7496346736643,0.6687114576909069,0.6,0.13897323861820965,1,0.12313239703006024
483,50.0774198787353,87.1402081151998,0.5845301132494289,0.48,0.13013498410677551,1,0.12661862100815474
285,47.482662862733385,118.76754591168502,0.3298713240198272,0.76,0.10868798063885322,1,0.1270153808095435
405,42.31046093805562,81.34766452166457,0.49279044140775086,0.32,0.10860503969508173,1,0.13196592584734984
